LYLTY_CARD_NBR,LIFESTAGE,PREMIUM_CUSTOMER
256114,OLDER FAMILIES,Budget
256115,RETIREES,Mainstream
256116,NEW FAMILIES,Budget
256118,YOUNG SINGLES/COUPLES,Budget
256119,RETIREES,Premium
256120,OLDER FAMILIES,Mainstream
256123,YOUNG SINGLES/COUPLES,Mainstream
256124,YOUNG FAMILIES,Mainstream
256125,MIDAGE SINGLES/COUPLES,Budget
256128,YOUNG SINGLES/COUPLES,Mainstream
256129,RETIREES,Mainstream
256130,YOUNG SINGLES/COUPLES,Premium
256132,YOUNG SINGLES/COUPLES,Mainstream
256134,OLDER SINGLES/COUPLES,Budget
256135,OLDER FAMILIES,Premium
256136,OLDER SINGLES/COUPLES,Mainstream
256137,YOUNG FAMILIES,Mainstream
256138,MIDAGE SINGLES/COUPLES,Budget
256139,YOUNG SINGLES/COUPLES,Budget
256140,YOUNG SINGLES/COUPLES,Mainstream
256142,RETIREES,Mainstream
256143,OLDER FAMILIES,Budget
256145,YOUNG SINGLES/COUPLES,Mainstream
256146,YOUNG SINGLES/COUPLES,Mainstream
256147,NEW FAMILIES,Budget
256148,NEW FAMILIES,Budget
256149,OLDER FAMILIES,Mainstream
256150,MIDAGE SINGLES/COUPLES,Budget
256151,NEW FAMILIES,Budget
256154,OLDER SINGLES/COUPLES,Premium
256155,RETIREES,Mainstream
256156,MIDAGE SINGLES/COUPLES,Budget
256157,YOUNG SINGLES/COUPLES,Mainstream
256158,YOUNG SINGLES/COUPLES,Budget
256159,OLDER FAMILIES,Budget
256161,OLDER SINGLES/COUPLES,Premium
256162,YOUNG SINGLES/COUPLES,Mainstream
256165,OLDER SINGLES/COUPLES,Budget
256167,OLDER SINGLES/COUPLES,Budget
256168,OLDER SINGLES/COUPLES,Budget
256171,OLDER FAMILIES,Mainstream
256173,YOUNG FAMILIES,Budget
256175,YOUNG SINGLES/COUPLES,Mainstream
256176,MIDAGE SINGLES/COUPLES,Budget
256177,OLDER FAMILIES,Budget
256178,RETIREES,Mainstream
256179,OLDER FAMILIES,Premium
256181,YOUNG SINGLES/COUPLES,Mainstream
256182,OLDER SINGLES/COUPLES,Budget
256184,NEW FAMILIES,Mainstream
256185,MIDAGE SINGLES/COUPLES,Budget
256186,RETIREES,Mainstream
256187,OLDER FAMILIES,Budget
256188,RETIREES,Premium
256190,YOUNG SINGLES/COUPLES,Mainstream
256193,YOUNG SINGLES/COUPLES,Mainstream
256195,YOUNG SINGLES/COUPLES,Mainstream
256196,YOUNG SINGLES/COUPLES,Premium
256197,OLDER FAMILIES,Mainstream
256198,RETIREES,Mainstream
256200,YOUNG FAMILIES,Premium
256201,RETIREES,Mainstream
256202,OLDER SINGLES/COUPLES,Budget
256203,YOUNG FAMILIES,Premium
256204,YOUNG FAMILIES,Budget
256205,YOUNG SINGLES/COUPLES,Mainstream
256206,OLDER SINGLES/COUPLES,Budget
256208,OLDER SINGLES/COUPLES,Mainstream
256209,YOUNG SINGLES/COUPLES,Budget
256210,RETIREES,Mainstream
256211,RETIREES,Budget
256212,RETIREES,Budget
256214,OLDER FAMILIES,Mainstream
256215,YOUNG FAMILIES,Budget
256217,YOUNG FAMILIES,Budget
256220,YOUNG SINGLES/COUPLES,Budget
256221,RETIREES,Mainstream
256222,RETIREES,Premium
256223,NEW FAMILIES,Mainstream
256227,MIDAGE SINGLES/COUPLES,Premium
256228,OLDER SINGLES/COUPLES,Mainstream
256231,RETIREES,Mainstream
256233,OLDER FAMILIES,Budget
256234,YOUNG SINGLES/COUPLES,Mainstream
256236,RETIREES,Budget
256237,YOUNG SINGLES/COUPLES,Premium
256238,OLDER FAMILIES,Mainstream
256240,RETIREES,Mainstream
256241,MIDAGE SINGLES/COUPLES,Mainstream
256242,OLDER SINGLES/COUPLES,Budget
256243,YOUNG FAMILIES,Mainstream
256244,NEW FAMILIES,Mainstream
256245,RETIREES,Budget
256248,RETIREES,Premium
256250,YOUNG SINGLES/COUPLES,Budget
256251,YOUNG SINGLES/COUPLES,Premium
256252,MIDAGE SINGLES/COUPLES,Mainstream
256253,RETIREES,Mainstream
256254,NEW FAMILIES,Premium
256255,YOUNG FAMILIES,Budget
256257,YOUNG FAMILIES,Premium
256258,YOUNG SINGLES/COUPLES,Mainstream
256259,MIDAGE SINGLES/COUPLES,Mainstream
256261,RETIREES,Mainstream
256262,RETIREES,Budget
256263,YOUNG SINGLES/COUPLES,Mainstream
256270,YOUNG SINGLES/COUPLES,Budget
256271,OLDER SINGLES/COUPLES,Premium
256272,YOUNG FAMILIES,Budget
256273,OLDER SINGLES/COUPLES,Budget
256274,OLDER SINGLES/COUPLES,Premium
256276,RETIREES,Mainstream
256277,OLDER SINGLES/COUPLES,Budget
256278,RETIREES,Mainstream
256281,RETIREES,Budget
256283,OLDER FAMILIES,Budget
256284,YOUNG FAMILIES,Mainstream
256288,YOUNG SINGLES/COUPLES,Budget
256289,MIDAGE SINGLES/COUPLES,Premium
256292,NEW FAMILIES,Budget
256293,YOUNG SINGLES/COUPLES,Budget
256294,YOUNG FAMILIES,Premium
256296,OLDER FAMILIES,Budget
256299,OLDER SINGLES/COUPLES,Mainstream
256301,YOUNG SINGLES/COUPLES,Budget
256302,OLDER FAMILIES,Budget
256303,MIDAGE SINGLES/COUPLES,Premium
256305,YOUNG SINGLES/COUPLES,Mainstream
256306,RETIREES,Mainstream
256308,YOUNG SINGLES/COUPLES,Budget
256309,MIDAGE SINGLES/COUPLES,Mainstream
256313,RETIREES,Mainstream
256315,OLDER FAMILIES,Premium
256317,NEW FAMILIES,Budget
256318,YOUNG SINGLES/COUPLES,Premium
256319,MIDAGE SINGLES/COUPLES,Premium
256320,YOUNG SINGLES/COUPLES,Budget
256323,YOUNG SINGLES/COUPLES,Mainstream
256324,OLDER SINGLES/COUPLES,Mainstream
256325,OLDER SINGLES/COUPLES,Mainstream
256326,MIDAGE SINGLES/COUPLES,Premium
256327,YOUNG SINGLES/COUPLES,Budget
256329,OLDER SINGLES/COUPLES,Premium
256330,OLDER SINGLES/COUPLES,Mainstream
256331,RETIREES,Mainstream
256333,NEW FAMILIES,Budget
256334,OLDER SINGLES/COUPLES,Premium
256335,OLDER SINGLES/COUPLES,Mainstream
256336,MIDAGE SINGLES/COUPLES,Mainstream
256337,OLDER SINGLES/COUPLES,Premium
256339,RETIREES,Budget
256340,YOUNG SINGLES/COUPLES,Mainstream
256341,OLDER FAMILIES,Budget
256342,OLDER FAMILIES,Budget
256343,NEW FAMILIES,Budget
256344,RETIREES,Mainstream
256345,OLDER SINGLES/COUPLES,Mainstream
256347,OLDER SINGLES/COUPLES,Mainstream
256348,YOUNG SINGLES/COUPLES,Mainstream
256349,YOUNG SINGLES/COUPLES,Mainstream
256351,YOUNG SINGLES/COUPLES,Budget
256352,YOUNG SINGLES/COUPLES,Premium
256353,RETIREES,Mainstream
256355,OLDER SINGLES/COUPLES,Premium
256356,OLDER FAMILIES,Budget
256357,YOUNG SINGLES/COUPLES,Mainstream
256359,RETIREES,Mainstream
256362,YOUNG SINGLES/COUPLES,Mainstream
256363,YOUNG SINGLES/COUPLES,Mainstream
256364,OLDER FAMILIES,Premium
256366,YOUNG SINGLES/COUPLES,Budget
256367,MIDAGE SINGLES/COUPLES,Budget
256368,MIDAGE SINGLES/COUPLES,Mainstream
256369,RETIREES,Mainstream
256370,OLDER FAMILIES,Premium
256372,YOUNG SINGLES/COUPLES,Premium
256373,NEW FAMILIES,Budget
256374,YOUNG SINGLES/COUPLES,Mainstream
256375,RETIREES,Budget
256376,MIDAGE SINGLES/COUPLES,Mainstream
256377,MIDAGE SINGLES/COUPLES,Budget
256379,MIDAGE SINGLES/COUPLES,Premium
256382,OLDER SINGLES/COUPLES,Premium
256383,YOUNG SINGLES/COUPLES,Mainstream
256384,OLDER FAMILIES,Mainstream
256385,RETIREES,Budget
256387,OLDER SINGLES/COUPLES,Mainstream
256390,YOUNG SINGLES/COUPLES,Budget
256394,MIDAGE SINGLES/COUPLES,Budget
256395,NEW FAMILIES,Budget
256396,OLDER SINGLES/COUPLES,Mainstream
256397,OLDER SINGLES/COUPLES,Budget
256398,NEW FAMILIES,Budget
256400,YOUNG SINGLES/COUPLES,Budget
256402,OLDER FAMILIES,Budget
256407,RETIREES,Premium
256408,RETIREES,Budget
256409,OLDER SINGLES/COUPLES,Budget
256411,YOUNG FAMILIES,Mainstream
256413,YOUNG SINGLES/COUPLES,Mainstream
256416,YOUNG SINGLES/COUPLES,Mainstream
256417,OLDER SINGLES/COUPLES,Premium
256419,YOUNG SINGLES/COUPLES,Mainstream
256423,OLDER FAMILIES,Premium
256426,OLDER FAMILIES,Budget
256427,YOUNG SINGLES/COUPLES,Budget
256428,MIDAGE SINGLES/COUPLES,Mainstream
256429,MIDAGE SINGLES/COUPLES,Premium
256430,OLDER SINGLES/COUPLES,Mainstream
256431,YOUNG SINGLES/COUPLES,Budget
256433,YOUNG SINGLES/COUPLES,Budget
256434,OLDER SINGLES/COUPLES,Premium
256435,NEW FAMILIES,Premium
256437,YOUNG SINGLES/COUPLES,Premium
256439,OLDER SINGLES/COUPLES,Premium
256440,OLDER SINGLES/COUPLES,Budget
256441,YOUNG SINGLES/COUPLES,Premium
256442,YOUNG SINGLES/COUPLES,Budget
256443,OLDER SINGLES/COUPLES,Premium
256445,MIDAGE SINGLES/COUPLES,Premium
256446,MIDAGE SINGLES/COUPLES,Premium
256447,RETIREES,Budget
256448,YOUNG SINGLES/COUPLES,Premium
256450,OLDER SINGLES/COUPLES,Budget
256452,OLDER SINGLES/COUPLES,Budget
256453,YOUNG SINGLES/COUPLES,Mainstream
256454,YOUNG SINGLES/COUPLES,Premium
256457,MIDAGE SINGLES/COUPLES,Mainstream
256460,RETIREES,Mainstream
256461,YOUNG SINGLES/COUPLES,Budget
256462,RETIREES,Budget
256463,YOUNG FAMILIES,Premium
256464,YOUNG SINGLES/COUPLES,Mainstream
256465,RETIREES,Budget
256466,RETIREES,Mainstream
256469,OLDER FAMILIES,Mainstream
256470,YOUNG SINGLES/COUPLES,Premium
256472,YOUNG FAMILIES,Premium
256473,OLDER FAMILIES,Mainstream
256474,YOUNG SINGLES/COUPLES,Premium
256475,OLDER SINGLES/COUPLES,Budget
256476,YOUNG SINGLES/COUPLES,Mainstream
256480,YOUNG SINGLES/COUPLES,Budget
256481,OLDER SINGLES/COUPLES,Premium
256482,OLDER SINGLES/COUPLES,Premium
256483,RETIREES,Mainstream
256484,OLDER SINGLES/COUPLES,Premium
256485,RETIREES,Premium
256486,RETIREES,Mainstream
256487,NEW FAMILIES,Budget
256488,OLDER SINGLES/COUPLES,Premium
256489,OLDER FAMILIES,Mainstream
256490,OLDER SINGLES/COUPLES,Mainstream
256492,NEW FAMILIES,Mainstream
256493,NEW FAMILIES,Budget
256495,YOUNG FAMILIES,Premium
256497,OLDER FAMILIES,Mainstream
256500,RETIREES,Budget
257000,YOUNG FAMILIES,Budget
257001,OLDER FAMILIES,Mainstream
257002,RETIREES,Mainstream
257003,OLDER FAMILIES,Premium
257004,MIDAGE SINGLES/COUPLES,Premium
257005,RETIREES,Mainstream
257006,YOUNG FAMILIES,Mainstream
257008,OLDER SINGLES/COUPLES,Premium
257009,YOUNG FAMILIES,Budget
257010,YOUNG FAMILIES,Premium
257011,YOUNG FAMILIES,Budget
257012,OLDER SINGLES/COUPLES,Premium
257013,YOUNG SINGLES/COUPLES,Budget
257014,OLDER SINGLES/COUPLES,Mainstream
257015,RETIREES,Mainstream
257016,OLDER FAMILIES,Budget
257017,OLDER SINGLES/COUPLES,Premium
257018,OLDER SINGLES/COUPLES,Mainstream
257019,RETIREES,Mainstream
257020,OLDER FAMILIES,Budget
257021,YOUNG FAMILIES,Mainstream
257022,YOUNG FAMILIES,Budget
257023,YOUNG SINGLES/COUPLES,Mainstream
257024,OLDER FAMILIES,Budget
257025,RETIREES,Mainstream
257026,OLDER FAMILIES,Mainstream
257027,RETIREES,Mainstream
257028,RETIREES,Budget
257029,OLDER FAMILIES,Mainstream
257030,MIDAGE SINGLES/COUPLES,Premium
257031,YOUNG FAMILIES,Mainstream
257032,RETIREES,Premium
257033,RETIREES,Premium
257034,RETIREES,Mainstream
257035,RETIREES,Budget
257036,OLDER SINGLES/COUPLES,Mainstream
257037,OLDER FAMILIES,Budget
257038,YOUNG FAMILIES,Premium
257039,OLDER SINGLES/COUPLES,Premium
257040,RETIREES,Budget
257041,MIDAGE SINGLES/COUPLES,Premium
257042,OLDER SINGLES/COUPLES,Premium
257043,OLDER SINGLES/COUPLES,Premium
257044,OLDER SINGLES/COUPLES,Premium
257045,OLDER FAMILIES,Mainstream
257046,YOUNG SINGLES/COUPLES,Budget
257047,RETIREES,Budget
257048,RETIREES,Budget
257049,YOUNG SINGLES/COUPLES,Budget
257050,OLDER SINGLES/COUPLES,Mainstream
257051,RETIREES,Mainstream
257052,MIDAGE SINGLES/COUPLES,Premium
257053,OLDER FAMILIES,Mainstream
257054,RETIREES,Mainstream
257055,OLDER SINGLES/COUPLES,Premium
257056,OLDER SINGLES/COUPLES,Mainstream
257057,OLDER SINGLES/COUPLES,Budget
257058,MIDAGE SINGLES/COUPLES,Budget
257059,YOUNG SINGLES/COUPLES,Mainstream
257060,OLDER FAMILIES,Premium
257061,RETIREES,Premium
257062,RETIREES,Mainstream
257063,YOUNG FAMILIES,Budget
257064,RETIREES,Mainstream
257065,YOUNG SINGLES/COUPLES,Budget
257066,MIDAGE SINGLES/COUPLES,Mainstream
257067,YOUNG FAMILIES,Mainstream
257068,OLDER SINGLES/COUPLES,Mainstream
257069,OLDER FAMILIES,Budget
257070,MIDAGE SINGLES/COUPLES,Mainstream
257071,MIDAGE SINGLES/COUPLES,Mainstream
257072,OLDER FAMILIES,Budget
257073,OLDER FAMILIES,Mainstream
257074,YOUNG FAMILIES,Premium
257075,OLDER SINGLES/COUPLES,Premium
257076,MIDAGE SINGLES/COUPLES,Budget
257077,OLDER SINGLES/COUPLES,Budget
257078,OLDER FAMILIES,Premium
257079,YOUNG SINGLES/COUPLES,Premium
257080,OLDER SINGLES/COUPLES,Budget
257081,RETIREES,Mainstream
257082,YOUNG FAMILIES,Budget
257083,OLDER FAMILIES,Mainstream
257084,OLDER FAMILIES,Mainstream
257085,NEW FAMILIES,Budget
257086,OLDER SINGLES/COUPLES,Budget
257087,MIDAGE SINGLES/COUPLES,Mainstream
257088,YOUNG FAMILIES,Premium
257089,RETIREES,Premium
257090,RETIREES,Premium
257091,OLDER SINGLES/COUPLES,Budget
257092,YOUNG FAMILIES,Premium
257093,RETIREES,Mainstream
257094,YOUNG SINGLES/COUPLES,Premium
257095,RETIREES,Budget
257096,RETIREES,Budget
257097,NEW FAMILIES,Mainstream
257098,OLDER FAMILIES,Premium
257099,RETIREES,Budget
257100,RETIREES,Mainstream
257101,YOUNG FAMILIES,Mainstream
257102,RETIREES,Premium
257103,NEW FAMILIES,Premium
257104,OLDER FAMILIES,Mainstream
257105,YOUNG SINGLES/COUPLES,Budget
257106,RETIREES,Premium
257107,YOUNG FAMILIES,Budget
257108,YOUNG FAMILIES,Mainstream
257109,OLDER SINGLES/COUPLES,Budget
257110,OLDER SINGLES/COUPLES,Budget
257111,RETIREES,Mainstream
257112,OLDER FAMILIES,Mainstream
257113,RETIREES,Mainstream
257114,RETIREES,Budget
257115,OLDER FAMILIES,Budget
257116,YOUNG FAMILIES,Mainstream
257117,OLDER FAMILIES,Premium
257118,OLDER FAMILIES,Budget
257119,MIDAGE SINGLES/COUPLES,Mainstream
257120,MIDAGE SINGLES/COUPLES,Premium
257121,MIDAGE SINGLES/COUPLES,Budget
257122,YOUNG FAMILIES,Mainstream
257123,YOUNG SINGLES/COUPLES,Mainstream
257124,MIDAGE SINGLES/COUPLES,Mainstream
257125,OLDER FAMILIES,Budget
257126,OLDER FAMILIES,Mainstream
257127,OLDER SINGLES/COUPLES,Budget
257128,NEW FAMILIES,Mainstream
257129,OLDER FAMILIES,Premium
257130,OLDER FAMILIES,Budget
257131,OLDER SINGLES/COUPLES,Budget
257132,OLDER FAMILIES,Mainstream
257133,OLDER SINGLES/COUPLES,Mainstream
257134,YOUNG FAMILIES,Mainstream
257135,MIDAGE SINGLES/COUPLES,Premium
257136,YOUNG FAMILIES,Budget
257137,OLDER FAMILIES,Budget
257138,OLDER SINGLES/COUPLES,Premium
257139,OLDER SINGLES/COUPLES,Budget
257140,RETIREES,Budget
257141,YOUNG SINGLES/COUPLES,Mainstream
257142,YOUNG FAMILIES,Budget
257143,YOUNG SINGLES/COUPLES,Premium
257144,OLDER SINGLES/COUPLES,Mainstream
257145,OLDER SINGLES/COUPLES,Mainstream
257146,MIDAGE SINGLES/COUPLES,Premium
257147,OLDER SINGLES/COUPLES,Mainstream
257148,OLDER SINGLES/COUPLES,Mainstream
257149,YOUNG FAMILIES,Budget
257150,OLDER FAMILIES,Premium
257151,YOUNG SINGLES/COUPLES,Budget
257152,OLDER SINGLES/COUPLES,Budget
257153,YOUNG FAMILIES,Budget
257154,RETIREES,Mainstream
257155,OLDER FAMILIES,Budget
257156,YOUNG FAMILIES,Mainstream
257157,YOUNG FAMILIES,Budget
257158,YOUNG FAMILIES,Budget
257159,YOUNG SINGLES/COUPLES,Budget
257160,OLDER FAMILIES,Budget
257161,MIDAGE SINGLES/COUPLES,Premium
257162,YOUNG FAMILIES,Premium
257163,RETIREES,Premium
257164,MIDAGE SINGLES/COUPLES,Budget
257165,MIDAGE SINGLES/COUPLES,Budget
257166,OLDER FAMILIES,Budget
257167,OLDER FAMILIES,Budget
257168,MIDAGE SINGLES/COUPLES,Budget
257169,YOUNG SINGLES/COUPLES,Premium
257170,OLDER SINGLES/COUPLES,Mainstream
257171,OLDER FAMILIES,Premium
257172,OLDER SINGLES/COUPLES,Mainstream
257173,YOUNG FAMILIES,Premium
257174,OLDER FAMILIES,Mainstream
257175,OLDER SINGLES/COUPLES,Premium
257176,OLDER SINGLES/COUPLES,Premium
257177,YOUNG SINGLES/COUPLES,Premium
257178,YOUNG SINGLES/COUPLES,Mainstream
257179,MIDAGE SINGLES/COUPLES,Mainstream
257180,YOUNG FAMILIES,Budget
257181,RETIREES,Budget
257182,YOUNG FAMILIES,Mainstream
257183,OLDER FAMILIES,Mainstream
257184,MIDAGE SINGLES/COUPLES,Mainstream
257185,RETIREES,Mainstream
257186,OLDER SINGLES/COUPLES,Budget
257187,OLDER FAMILIES,Budget
257188,RETIREES,Budget
257189,OLDER SINGLES/COUPLES,Budget
257190,OLDER FAMILIES,Budget
257191,OLDER SINGLES/COUPLES,Mainstream
257192,YOUNG FAMILIES,Mainstream
257193,RETIREES,Premium
257194,OLDER SINGLES/COUPLES,Budget
257195,YOUNG FAMILIES,Mainstream
257196,OLDER FAMILIES,Budget
257197,YOUNG FAMILIES,Mainstream
257198,OLDER FAMILIES,Mainstream
257199,YOUNG FAMILIES,Mainstream
257200,YOUNG FAMILIES,Premium
257201,OLDER SINGLES/COUPLES,Budget
257202,YOUNG FAMILIES,Budget
257203,YOUNG FAMILIES,Budget
257204,OLDER SINGLES/COUPLES,Premium
257205,YOUNG FAMILIES,Premium
257206,OLDER FAMILIES,Premium
257207,YOUNG SINGLES/COUPLES,Mainstream
257208,OLDER FAMILIES,Premium
257209,OLDER SINGLES/COUPLES,Premium
257210,MIDAGE SINGLES/COUPLES,Budget
257211,OLDER SINGLES/COUPLES,Premium
257212,RETIREES,Mainstream
257213,OLDER SINGLES/COUPLES,Budget
257214,YOUNG FAMILIES,Mainstream
257215,OLDER FAMILIES,Premium
257216,MIDAGE SINGLES/COUPLES,Mainstream
257217,OLDER SINGLES/COUPLES,Budget
257218,RETIREES,Premium
257219,RETIREES,Premium
257220,OLDER SINGLES/COUPLES,Budget
257221,MIDAGE SINGLES/COUPLES,Mainstream
257222,OLDER SINGLES/COUPLES,Budget
257223,RETIREES,Premium
257224,MIDAGE SINGLES/COUPLES,Budget
257225,RETIREES,Premium
257226,OLDER SINGLES/COUPLES,Premium
257227,OLDER FAMILIES,Budget
257228,OLDER FAMILIES,Budget
257229,NEW FAMILIES,Budget
257230,OLDER FAMILIES,Mainstream
257231,MIDAGE SINGLES/COUPLES,Budget
257232,YOUNG SINGLES/COUPLES,Mainstream
257233,OLDER FAMILIES,Budget
257234,OLDER SINGLES/COUPLES,Budget
257235,OLDER SINGLES/COUPLES,Premium
257236,YOUNG FAMILIES,Budget
257237,YOUNG SINGLES/COUPLES,Budget
257238,YOUNG FAMILIES,Budget
257239,YOUNG FAMILIES,Premium
257240,OLDER FAMILIES,Premium
257241,MIDAGE SINGLES/COUPLES,Budget
257242,YOUNG SINGLES/COUPLES,Mainstream
257243,OLDER FAMILIES,Budget
257244,YOUNG FAMILIES,Premium
257245,OLDER SINGLES/COUPLES,Mainstream
257246,MIDAGE SINGLES/COUPLES,Mainstream
257247,OLDER FAMILIES,Mainstream
257248,OLDER FAMILIES,Budget
257249,OLDER SINGLES/COUPLES,Premium
257250,YOUNG FAMILIES,Budget
257251,MIDAGE SINGLES/COUPLES,Budget
257252,YOUNG FAMILIES,Budget
257253,NEW FAMILIES,Mainstream
257254,RETIREES,Premium
257255,OLDER SINGLES/COUPLES,Premium
257256,RETIREES,Mainstream
257257,OLDER SINGLES/COUPLES,Budget
257258,MIDAGE SINGLES/COUPLES,Budget
257259,OLDER SINGLES/COUPLES,Budget
257260,OLDER SINGLES/COUPLES,Mainstream
257261,OLDER SINGLES/COUPLES,Mainstream
257262,OLDER SINGLES/COUPLES,Mainstream
258013,OLDER FAMILIES,Budget
258017,RETIREES,Mainstream
258033,MIDAGE SINGLES/COUPLES,Premium
258039,OLDER SINGLES/COUPLES,Mainstream
258051,YOUNG FAMILIES,Budget
258055,YOUNG FAMILIES,Budget
258063,YOUNG SINGLES/COUPLES,Mainstream
258083,NEW FAMILIES,Budget
258090,YOUNG SINGLES/COUPLES,Premium
258092,RETIREES,Budget
258110,RETIREES,Budget
258117,RETIREES,Mainstream
258121,RETIREES,Budget
258136,YOUNG SINGLES/COUPLES,Budget
258143,NEW FAMILIES,Mainstream
258155,YOUNG SINGLES/COUPLES,Mainstream
258178,YOUNG FAMILIES,Budget
258180,YOUNG SINGLES/COUPLES,Mainstream
258184,RETIREES,Premium
258189,OLDER SINGLES/COUPLES,Premium
258211,YOUNG SINGLES/COUPLES,Mainstream
258236,RETIREES,Mainstream
258259,YOUNG SINGLES/COUPLES,Budget
258277,YOUNG FAMILIES,Budget
258289,NEW FAMILIES,Budget
258321,YOUNG SINGLES/COUPLES,Premium
258327,OLDER SINGLES/COUPLES,Mainstream
258343,YOUNG SINGLES/COUPLES,Premium
258348,YOUNG SINGLES/COUPLES,Premium
258358,YOUNG SINGLES/COUPLES,Mainstream
258385,RETIREES,Mainstream
258386,MIDAGE SINGLES/COUPLES,Mainstream
258395,YOUNG SINGLES/COUPLES,Mainstream
258408,RETIREES,Premium
258425,RETIREES,Mainstream
258426,YOUNG SINGLES/COUPLES,Premium
258433,YOUNG FAMILIES,Budget
258438,YOUNG FAMILIES,Budget
258439,RETIREES,Premium
258443,OLDER SINGLES/COUPLES,Premium
258454,RETIREES,Mainstream
258457,OLDER SINGLES/COUPLES,Mainstream
258460,MIDAGE SINGLES/COUPLES,Premium
258478,OLDER SINGLES/COUPLES,Premium
258488,OLDER SINGLES/COUPLES,Premium
258494,OLDER SINGLES/COUPLES,Budget
259000,OLDER SINGLES/COUPLES,Mainstream
259001,RETIREES,Mainstream
259002,OLDER SINGLES/COUPLES,Premium
259003,RETIREES,Premium
259004,RETIREES,Mainstream
259005,OLDER SINGLES/COUPLES,Budget
259006,RETIREES,Premium
259007,OLDER SINGLES/COUPLES,Mainstream
259008,MIDAGE SINGLES/COUPLES,Premium
259009,OLDER SINGLES/COUPLES,Mainstream
259010,RETIREES,Premium
259011,RETIREES,Budget
259012,OLDER FAMILIES,Premium
259013,OLDER FAMILIES,Mainstream
259014,OLDER FAMILIES,Premium
259015,OLDER FAMILIES,Budget
259016,RETIREES,Mainstream
259017,RETIREES,Mainstream
259018,YOUNG FAMILIES,Mainstream
259019,YOUNG SINGLES/COUPLES,Mainstream
259020,YOUNG SINGLES/COUPLES,Mainstream
259021,YOUNG SINGLES/COUPLES,Budget
259022,OLDER SINGLES/COUPLES,Mainstream
259023,OLDER FAMILIES,Mainstream
259024,YOUNG SINGLES/COUPLES,Mainstream
259025,OLDER FAMILIES,Budget
259026,YOUNG SINGLES/COUPLES,Mainstream
259027,OLDER SINGLES/COUPLES,Budget
259028,OLDER FAMILIES,Mainstream
259029,RETIREES,Budget
259030,YOUNG SINGLES/COUPLES,Mainstream
259031,OLDER FAMILIES,Budget
259032,RETIREES,Premium
259033,OLDER FAMILIES,Premium
259034,YOUNG SINGLES/COUPLES,Premium
259035,RETIREES,Mainstream
259036,OLDER SINGLES/COUPLES,Mainstream
259037,OLDER FAMILIES,Budget
259038,YOUNG SINGLES/COUPLES,Premium
259039,OLDER FAMILIES,Budget
259040,OLDER FAMILIES,Budget
259041,OLDER FAMILIES,Mainstream
259042,YOUNG FAMILIES,Mainstream
259043,OLDER FAMILIES,Premium
259044,OLDER FAMILIES,Mainstream
259045,YOUNG FAMILIES,Budget
259046,OLDER FAMILIES,Premium
259047,YOUNG FAMILIES,Premium
259048,YOUNG FAMILIES,Mainstream
259049,RETIREES,Budget
259050,MIDAGE SINGLES/COUPLES,Premium
259051,OLDER FAMILIES,Budget
259052,OLDER FAMILIES,Premium
259053,OLDER FAMILIES,Premium
259054,OLDER FAMILIES,Budget
259055,RETIREES,Budget
259056,YOUNG SINGLES/COUPLES,Premium
259057,OLDER SINGLES/COUPLES,Mainstream
259058,YOUNG FAMILIES,Budget
259059,OLDER SINGLES/COUPLES,Budget
259060,MIDAGE SINGLES/COUPLES,Mainstream
259061,YOUNG FAMILIES,Budget
259062,OLDER FAMILIES,Premium
259063,NEW FAMILIES,Mainstream
259064,RETIREES,Budget
259065,OLDER SINGLES/COUPLES,Premium
259066,YOUNG SINGLES/COUPLES,Mainstream
259067,OLDER SINGLES/COUPLES,Mainstream
259068,OLDER FAMILIES,Premium
259069,OLDER SINGLES/COUPLES,Mainstream
259070,OLDER FAMILIES,Budget
259071,YOUNG SINGLES/COUPLES,Mainstream
259072,RETIREES,Premium
259073,YOUNG FAMILIES,Premium
259074,MIDAGE SINGLES/COUPLES,Budget
259075,OLDER SINGLES/COUPLES,Mainstream
259076,RETIREES,Premium
259077,OLDER SINGLES/COUPLES,Premium
259078,RETIREES,Budget
259079,OLDER FAMILIES,Premium
259080,OLDER FAMILIES,Budget
259081,YOUNG FAMILIES,Budget
259082,OLDER SINGLES/COUPLES,Mainstream
259083,YOUNG FAMILIES,Mainstream
